planName, telemetryRowIndex, microsecondsSinceGpsEpoch, wattsPerM2, wavelength
UpScan, 41043, 943428811000000.2, 0.0010612781456265125, 176.62
UpScan, 41041, 943428807500000.2, 0.0010394424551695622, 176.63
UpScan, 41039, 943428804000000.2, 0.0010472128266033247, 176.64
UpScan, 41040, 943428805750000.2, 0.0010415989135334682, 176.64
UpScan, 41037, 943428800500000.2, 0.0010844774167493593, 176.65
UpScan, 41038, 943428802250000.2, 0.0010603909361627205, 176.65
UpScan, 41036, 943428798750000.2, 0.001114240360778117, 176.66
UpScan, 41034, 943428795250000.2, 0.001188088101394508, 176.67
UpScan, 41035, 943428797000000.2, 0.0011457666775213362, 176.67
UpScan, 41033, 943428793500000.2, 0.0012355762523138308, 176.68
UpScan, 41031, 943428790000000.2, 0.0013396372353166282, 176.69
UpScan, 41032, 943428791750000.2, 0.0012865370561825553, 176.69
UpScan, 41030, 943428788250000.2, 0.0013962677146575197, 176.7
UpScan, 41028, 943428784750000.2, 0.0015068118344050883, 176.71
UpScan, 41029, 943428786500000.2, 0.0014526439625381442, 176.71
UpScan, 41026, 943428781250000.2, 0.0016023073813206368, 176.72
UpScan, 41027, 943428783000000.2, 0.001557789215372564, 176.72
UpScan, 41025, 943428779500000.2, 0.001640454111682412, 176.73
UpScan, 41023, 943428776000000.2, 0.0016925023593779582, 176.74
UpScan, 41024, 943428777750000.2, 0.0016696506692917017, 176.74
UpScan, 41022, 943428774250000.2, 0.001705695260529622, 176.75
UpScan, 41020, 943428770750000.2, 0.0017180488456104968, 176.76
UpScan, 41021, 943428772500000.2, 0.0017160543032704873, 176.76
UpScan, 41019, 943428769000000.2, 0.0017151511816003685, 176.77
UpScan, 41017, 943428765500000.2, 0.0016970185241810393, 176.78
UpScan, 41018, 943428767250000.2, 0.0017062452350841703, 176.78
UpScan, 41015, 943428762000000.2, 0.001666211444593485, 176.79
UpScan, 41016, 943428763750000.2, 0.0016825309899758418, 176.79
UpScan, 41014, 943428760250000.2, 0.0016431423915776442, 176.8
UpScan, 41012, 943428756750000.2, 0.0016036509703019866, 176.81
UpScan, 41013, 943428758500000.2, 0.0016245613425193125, 176.81
UpScan, 41011, 943428755000000.2, 0.0015785827538891176, 176.82
UpScan, 41009, 943428751500000.2, 0.0015382503638963583, 176.83
UpScan, 41010, 943428753250000.2, 0.0015576635783180366, 176.83
UpScan, 41008, 943428749750000.2, 0.0015176837764171295, 176.84
UpScan, 41006, 943428746250000.2, 0.001487546664553249, 176.85
UpScan, 41007, 943428748000000.2, 0.0015014670878129514, 176.85
UpScan, 41005, 943428744500000.2, 0.0014711265859076977, 176.86
UpScan, 41003, 943428741000000.2, 0.0014488501366536671, 176.87
UpScan, 41004, 943428742750000.2, 0.0014592297906994422, 176.87
UpScan, 41001, 943428737500000.2, 0.0014310841508759682, 176.88
UpScan, 41002, 943428739250000.2, 0.001441204103737172, 176.88
UpScan, 41000, 943428735750000.2, 0.0014266680064385986, 176.89
UpScan, 40998, 943428732250000.2, 0.0014197467434185532, 176.9
UpScan, 40999, 943428734000000.2, 0.0014249434083738472, 176.9
UpScan, 40997, 943428730500000.2, 0.0014147159803266378, 176.91
UpScan, 40995, 943428727000000.2, 0.0013998462304880502, 176.92
UpScan, 40996, 943428728750000.2, 0.001409396215962463, 176.92
UpScan, 40994, 943428725250000.2, 0.0013947181520780124, 176.93
UpScan, 40992, 943428721750000.2, 0.0013794763611572163, 176.94
UpScan, 40993, 943428723500000.2, 0.0013854175555176429, 176.94
UpScan, 40990, 943428718250000.2, 0.001363004193846297, 176.95
UpScan, 40991, 943428720000000.2, 0.001368569904547786, 176.95
UpScan, 40989, 943428716500000.2, 0.0013603231211112862, 176.96
UpScan, 40987, 943428713000000.2, 0.001354079906648981, 176.97
UpScan, 40988, 943428714750000.2, 0.0013576501205133263, 176.97
UpScan, 40986, 943428711250000.2, 0.0013565898091000984, 176.98
UpScan, 40984, 943428707750000.2, 0.001376471867516852, 176.99
UpScan, 40985, 943428709500000.2, 0.0013640842648497318, 176.99
UpScan, 40983, 943428706000000.2, 0.001394087802162941, 177.0
UpScan, 40981, 943428702500000.2, 0.0014461228321093502, 177.01
UpScan, 40982, 943428704250000.2, 0.0014154758312056967, 177.01
UpScan, 40979, 943428699000000.2, 0.0015232098490189328, 177.02
UpScan, 40980, 943428700750000.2, 0.0014796223589465408, 177.02
UpScan, 40978, 943428697250000.2, 0.0015596626086390622, 177.03
UpScan, 40976, 943428693750000.2, 0.0016330364591879204, 177.04
UpScan, 40977, 943428695500000.2, 0.0016023356047748783, 177.04
UpScan, 40975, 943428692000000.2, 0.0016514500782968844, 177.05
UpScan, 40973, 943428688500000.2, 0.001659146083961279, 177.06
UpScan, 40974, 943428690250000.2, 0.0016615071773004874, 177.06
UpScan, 40972, 943428686750000.2, 0.001633737522596381, 177.07
UpScan, 40970, 943428683250000.2, 0.0015701144014203733, 177.08
UpScan, 40971, 943428685000000.2, 0.001604627530096343, 177.08
UpScan, 40968, 943428679750000.2, 0.0015040621686370232, 177.09
UpScan, 40969, 943428681500000.2, 0.0015327310287074466, 177.09
UpScan, 40967, 943428678000000.2, 0.0014814570716979727, 177.1
UpScan, 40965, 943428674500000.2, 0.0014705659271209252, 177.11
UpScan, 40966, 943428676250000.2, 0.0014692760716430323, 177.11
UpScan, 40964, 943428672750000.2, 0.0014879325053774896, 177.12
UpScan, 40962, 943428669250000.2, 0.001546938627379868, 177.13
UpScan, 40963, 943428671000000.2, 0.001514903644955502, 177.13
UpScan, 40961, 943428667500000.2, 0.001583964727393779, 177.14
UpScan, 40959, 943428664000000.2, 0.0016638419287556573, 177.15
UpScan, 40960, 943428665750000.2, 0.0016204182714752782, 177.15
UpScan, 40957, 943428660500000.2, 0.0017359454051969773, 177.16
UpScan, 40958, 943428662250000.2, 0.0017040619648078124, 177.16
UpScan, 40956, 943428658750000.2, 0.0017710098869919983, 177.17
UpScan, 40954, 943428655250000.2, 0.0018074333100884105, 177.18
UpScan, 40955, 943428657000000.2, 0.0017918954381358997, 177.18
UpScan, 40953, 943428653500000.2, 0.0018125489945352083, 177.19
UpScan, 40951, 943428650000000.2, 0.0017864260512143867, 177.2
UpScan, 40952, 943428651750000.2, 0.001807976661587944, 177.2
UpScan, 40950, 943428648250000.2, 0.0017606913867383824, 177.21
UpScan, 40948, 943428644750000.2, 0.0016902835031838604, 177.22
UpScan, 40949, 943428646500000.2, 0.0017270211272918498, 177.22
UpScan, 40946, 943428641250000.2, 0.0016390616412971164, 177.23
UpScan, 40947, 943428643000000.2, 0.0016590352834314947, 177.23
UpScan, 40945, 943428639500000.2, 0.0016289087399426038, 177.24
UpScan, 40943, 943428636000000.2, 0.0016532858148750314, 177.25
UpScan, 40944, 943428637750000.2, 0.0016371835310589062, 177.25
UpScan, 40942, 943428634250000.2, 0.0016881339340617924, 177.26
UpScan, 40940, 943428630750000.2, 0.0017718921020086972, 177.27
UpScan, 40941, 943428632500000.2, 0.0017279372231565385, 177.27
UpScan, 40939, 943428629000000.2, 0.0018164899216717644, 177.28
UpScan, 40937, 943428625500000.2, 0.0018920976695070049, 177.29
UpScan, 40938, 943428627250000.2, 0.001855545781622192, 177.29
UpScan, 40935, 943428622000000.2, 0.0019509406788348624, 177.3
UpScan, 40936, 943428623750000.2, 0.0019257766372312623, 177.3
UpScan, 40934, 943428620250000.2, 0.0019662046276779054, 177.31
UpScan, 40932, 943428616750000.2, 0.0019869774290370286, 177.32
UpScan, 40933, 943428618500000.2, 0.001981845046648894, 177.32
UpScan, 40931, 943428615000000.2, 0.001991348323973275, 177.33
UpScan, 40929, 943428611500000.2, 0.00198001493214963, 177.34
UpScan, 40930, 943428613250000.2, 0.0019871670124059072, 177.34
UpScan, 40928, 943428609750000.2, 0.0019726932718423813, 177.35
UpScan, 40926, 943428606250000.2, 0.001939380880172765, 177.36
UpScan, 40927, 943428608000000.2, 0.001956856422652504, 177.36
UpScan, 40925, 943428604500000.2, 0.001915999820932198, 177.37
UpScan, 40923, 943428601000000.2, 0.0018662545527853428, 177.38
UpScan, 40924, 943428602750000.2, 0.0018916070544050263, 177.38
UpScan, 40921, 943428597500000.2, 0.0018123791656748703, 177.39
UpScan, 40922, 943428599250000.2, 0.0018420886495943431, 177.39
UpScan, 40920, 943428595750000.2, 0.001789474451366358, 177.4
UpScan, 40918, 943428592250000.2, 0.0017462421110413242, 177.41
UpScan, 40919, 943428594000000.2, 0.0017651806583501193, 177.41
UpScan, 40917, 943428590500000.2, 0.0017359769850185938, 177.42
UpScan, 40915, 943428587000000.2, 0.0017252801934624156, 177.43
UpScan, 40916, 943428588750000.2, 0.0017279093000312302, 177.43
UpScan, 40914, 943428585250000.2, 0.0017260049101741142, 177.44
UpScan, 40912, 943428581750000.2, 0.0017319729441030867, 177.45
UpScan, 40913, 943428583500000.2, 0.0017317025358188414, 177.45
UpScan, 40910, 943428578250000.2, 0.0017112567026738156, 177.46
UpScan, 40911, 943428580000000.2, 0.0017247078235989165, 177.46
UpScan, 40909, 943428576500000.2, 0.0016919409189772858, 177.47
UpScan, 40907, 943428573000000.2, 0.0016171538682416846, 177.48
UpScan, 40908, 943428574750000.2, 0.0016589639178915545, 177.48
UpScan, 40906, 943428571250000.2, 0.0015723257828397976, 177.49
UpScan, 40904, 943428567750000.2, 0.0014716776192377427, 177.5
UpScan, 40905, 943428569500000.2, 0.00152136337668339, 177.5
UpScan, 40903, 943428566000000.2, 0.0014179175563832614, 177.51
UpScan, 40901, 943428562500000.2, 0.0013170020408145812, 177.52
UpScan, 40902, 943428564250000.2, 0.0013631483658863683, 177.52
UpScan, 40899, 943428559000000.2, 0.0012333806798460795, 177.53
UpScan, 40900, 943428560750000.2, 0.0012732050466578413, 177.53
UpScan, 40898, 943428557250000.2, 0.0012058581416636805, 177.54
UpScan, 40896, 943428553750000.2, 0.0011691547089291241, 177.55
UpScan, 40897, 943428555500000.2, 0.001180183450067453, 177.55
UpScan, 40895, 943428552000000.2, 0.0011642709299115352, 177.56
UpScan, 40893, 943428548500000.2, 0.0011877508788105296, 177.57
UpScan, 40894, 943428550250000.2, 0.0011698719126160496, 177.57
UpScan, 40892, 943428546750000.2, 0.0012081402693167255, 177.58
UpScan, 40890, 943428543250000.2, 0.0012574112140624695, 177.59
UpScan, 40891, 943428545000000.2, 0.0012324924746254665, 177.59
UpScan, 40888, 943428539750000.2, 0.0013063822440319303, 177.6
UpScan, 40889, 943428541500000.2, 0.0012804139892914335, 177.6
UpScan, 40887, 943428538000000.2, 0.0013270581206340584, 177.61
UpScan, 40885, 943428534500000.2, 0.0013645851584841943, 177.62
UpScan, 40886, 943428536250000.2, 0.00134440375144187, 177.62
UpScan, 40884, 943428532750000.2, 0.0013816378492255597, 177.63
UpScan, 40882, 943428529250000.2, 0.0014068166210220528, 177.64
UpScan, 40883, 943428531000000.2, 0.0013962561504792354, 177.64
UpScan, 40881, 943428527500000.2, 0.0014215763536503567, 177.65
UpScan, 40879, 943428524000000.2, 0.001444218086860399, 177.66
UpScan, 40880, 943428525750000.2, 0.0014348869783588935, 177.66
UpScan, 40877, 943428520500000.2, 0.0014592704039128235, 177.67
UpScan, 40878, 943428522250000.2, 0.0014538068108654982, 177.67
UpScan, 40876, 943428518750000.2, 0.0014573657681798311, 177.68
UpScan, 40874, 943428515250000.2, 0.001438732073866233, 177.69
UpScan, 40875, 943428517000000.2, 0.0014484002962688474, 177.69
UpScan, 40873, 943428513500000.2, 0.001422294178562236, 177.7
UpScan, 40871, 943428510000000.2, 0.001391625989714955, 177.71
UpScan, 40872, 943428511750000.2, 0.0014065030680155378, 177.71
UpScan, 40870, 943428508250000.2, 0.0013813580688593053, 177.72
UpScan, 40868, 943428504750000.2, 0.0013803213302335964, 177.73
UpScan, 40869, 943428506500000.2, 0.0013787044380694517, 177.73
UpScan, 40866, 943428501250000.2, 0.0014110247761863902, 177.74
UpScan, 40867, 943428503000000.2, 0.0013910741119814829, 177.74
UpScan, 40865, 943428499500000.2, 0.001433929523984524, 177.75
UpScan, 40863, 943428496000000.2, 0.0014775938739599464, 177.76
UpScan, 40864, 943428497750000.2, 0.001457578146726036, 177.76
UpScan, 40862, 943428494250000.2, 0.0014952867318046847, 177.77
UpScan, 40860, 943428490750000.2, 0.0015053985671735506, 177.78
UpScan, 40861, 943428492500000.2, 0.0015051196153440043, 177.78
UpScan, 40859, 943428489000000.2, 0.0014980003165045743, 177.79
UpScan, 40857, 943428485500000.2, 0.001478125800772644, 177.8
UpScan, 40858, 943428487250000.2, 0.0014882716032776407, 177.8
UpScan, 40855, 943428482000000.2, 0.0014638242677782458, 177.81
UpScan, 40856, 943428483750000.2, 0.0014674354305319673, 177.81
UpScan, 40854, 943428480250000.2, 0.0014659954439503124, 177.82
UpScan, 40852, 943428476750000.2, 0.0014803106541927654, 177.83
UpScan, 40853, 943428478500000.2, 0.0014725390782868869, 177.83
UpScan, 40851, 943428475000000.2, 0.001492309850384643, 177.84
UpScan, 40849, 943428471500000.2, 0.0015195018618333795, 177.85
UpScan, 40850, 943428473250000.2, 0.0015086890605562966, 177.85
UpScan, 40848, 943428469750000.2, 0.0015308922410966176, 177.86
UpScan, 40846, 943428466250000.2, 0.0015466505266779897, 177.87
UpScan, 40847, 943428468000000.2, 0.0015399621144399995, 177.87
UpScan, 40844, 943428462750000.2, 0.0015584327287240921, 177.88
UpScan, 40845, 943428464500000.2, 0.0015512828311858905, 177.88
UpScan, 40843, 943428461000000.2, 0.0015688535178858827, 177.89
UpScan, 40841, 943428457500000.2, 0.0016102165101338803, 177.9
UpScan, 40842, 943428459250000.2, 0.0015873669272127616, 177.9
UpScan, 40840, 943428455750000.2, 0.0016369047710435125, 177.91
UpScan, 40838, 943428452250000.2, 0.0017058530950128323, 177.92
UpScan, 40839, 943428454000000.2, 0.0016709753335074713, 177.92
UpScan, 40837, 943428450500000.2, 0.0017403717136966297, 177.93
UpScan, 40835, 943428447000000.2, 0.001795591484916383, 177.94
UpScan, 40836, 943428448750000.2, 0.00177159399983355, 177.94
UpScan, 40833, 943428443500000.2, 0.0018112003916674177, 177.95
UpScan, 40834, 943428445250000.2, 0.0018075533203524246, 177.95
UpScan, 40832, 943428441750000.2, 0.0018039883912778873, 177.96
UpScan, 40830, 943428438250000.2, 0.0017794579880716637, 177.97
UpScan, 40831, 943428440000000.2, 0.0017937070252728126, 177.97
UpScan, 40829, 943428436500000.2, 0.0017613376816827092, 177.98
UpScan, 40827, 943428433000000.2, 0.0017204220859613718, 177.99
UpScan, 40828, 943428434750000.2, 0.0017395226079109877, 177.99
UpScan, 40826, 943428431250000.2, 0.001704070122367918, 178.0
UpScan, 40824, 943428427750000.2, 0.0016789804062983735, 178.01
UpScan, 40825, 943428429500000.2, 0.001690280697535376, 178.01
UpScan, 40823, 943428426000000.2, 0.0016734442175429735, 178.02
UpScan, 40821, 943428422500000.2, 0.0016850776004498544, 178.03
UpScan, 40822, 943428424250000.2, 0.0016761780814851589, 178.03
UpScan, 40819, 943428419000000.2, 0.0017242492245418692, 178.04
UpScan, 40820, 943428420750000.2, 0.0017000668206628546, 178.04
UpScan, 40818, 943428417250000.2, 0.0017467017559092335, 178.05
UpScan, 40816, 943428413750000.2, 0.0018044103297216914, 178.06
UpScan, 40817, 943428415500000.2, 0.0017745361249224246, 178.06
UpScan, 40815, 943428412000000.2, 0.0018257815944915596, 178.07
UpScan, 40813, 943428408500000.2, 0.0018632350775579262, 178.08
UpScan, 40814, 943428410250000.2, 0.0018481418755125045, 178.08
UpScan, 40812, 943428406750000.2, 0.0018767744946053243, 178.09
UpScan, 40810, 943428403250000.2, 0.0018901906924663518, 178.1
UpScan, 40811, 943428405000000.2, 0.0018815219761108368, 178.1
UpScan, 40808, 943428399750000.2, 0.001892134033550504, 178.11
UpScan, 40809, 943428401500000.2, 0.0018888448381748062, 178.11
UpScan, 40807, 943428398000000.2, 0.0018868408071029857, 178.12
UpScan, 40805, 943428394500000.2, 0.0018729232537658394, 178.13
UpScan, 40806, 943428396250000.2, 0.0018819335198605135, 178.13
UpScan, 40804, 943428392750000.2, 0.0018555233356194714, 178.14
UpScan, 40802, 943428389250000.2, 0.0018204479575434384, 178.15
UpScan, 40803, 943428391000000.2, 0.0018384418957020578, 178.15
UpScan, 40801, 943428387500000.2, 0.0017882035103755117, 178.16
UpScan, 40799, 943428384000000.2, 0.0017233126805283024, 178.17
UpScan, 40800, 943428385750000.2, 0.0017597446264553513, 178.17
UpScan, 40797, 943428380500000.2, 0.0016561149726987065, 178.18
UpScan, 40798, 943428382250000.2, 0.0016892108338136512, 178.18
UpScan, 40796, 943428378750000.2, 0.0016241944579061336, 178.19
UpScan, 40794, 943428375250000.2, 0.0015718903745864617, 178.2
UpScan, 40795, 943428377000000.2, 0.0015954513782891217, 178.2
UpScan, 40793, 943428373500000.2, 0.0015480487295779853, 178.21
UpScan, 40791, 943428370000000.2, 0.0015228706334786742, 178.22
UpScan, 40792, 943428371750000.2, 0.0015343292236739156, 178.22
UpScan, 40790, 943428368250000.2, 0.0015201267213753066, 178.23
UpScan, 40788, 943428364750000.2, 0.0015297808337437178, 178.24
UpScan, 40789, 943428366500000.2, 0.0015212994223870505, 178.24
UpScan, 40786, 943428361250000.2, 0.0015574895952003612, 178.25
UpScan, 40787, 943428363000000.2, 0.0015423197530754884, 178.25
UpScan, 40785, 943428359500000.2, 0.0015748402829068536, 178.26
UpScan, 40783, 943428356000000.2, 0.0015957521050387325, 178.27
UpScan, 40784, 943428357750000.2, 0.0015880659606718524, 178.27
UpScan, 40782, 943428354250000.2, 0.001604693525307821, 178.28
UpScan, 40780, 943428350750000.2, 0.0015997911395592376, 178.29
UpScan, 40781, 943428352500000.2, 0.0016046575311308678, 178.29
UpScan, 40779, 943428349000000.2, 0.0015986986453075832, 178.3
UpScan, 40777, 943428345500000.2, 0.0015898661450803968, 178.31
UpScan, 40778, 943428347250000.2, 0.0015908986916730954, 178.31
UpScan, 40775, 943428342000000.2, 0.0015922136268069972, 178.32
UpScan, 40776, 943428343750000.2, 0.0015902382067110648, 178.32
UpScan, 40774, 943428340250000.2, 0.0016009608428044174, 178.33
UpScan, 40772, 943428336750000.2, 0.0016267962851651595, 178.34
UpScan, 40773, 943428338500000.2, 0.0016110122584319375, 178.34
UpScan, 40771, 943428335000000.2, 0.0016467653576607314, 178.35
UpScan, 40769, 943428331500000.2, 0.0016929186491371434, 178.36
UpScan, 40770, 943428333250000.2, 0.001666820110676253, 178.36
UpScan, 40768, 943428329750000.2, 0.0017200784621445317, 178.37
UpScan, 40766, 943428326250000.2, 0.0017675402559845046, 178.38
UpScan, 40767, 943428328000000.2, 0.001744439933546402, 178.38
UpScan, 40764, 943428322750000.2, 0.0017990247147922748, 178.39
UpScan, 40765, 943428324500000.2, 0.001787768799257708, 178.39
UpScan, 40763, 943428321000000.2, 0.001808763652268843, 178.4
UpScan, 40761, 943428317500000.2, 0.0018021888920684561, 178.41
UpScan, 40762, 943428319250000.2, 0.0018066687726385293, 178.41
UpScan, 40760, 943428315750000.2, 0.0017916329432579679, 178.42
UpScan, 40758, 943428312250000.2, 0.0017636945183854991, 178.43
UpScan, 40759, 943428314000000.2, 0.0017795062392418173, 178.43
UpScan, 40757, 943428310500000.2, 0.0017475073777140182, 178.44
UpScan, 40755, 943428307000000.2, 0.0017192865391538067, 178.45
UpScan, 40756, 943428308750000.2, 0.0017341578419263375, 178.45
UpScan, 40753, 943428303500000.2, 0.0017021984165075236, 178.46
UpScan, 40754, 943428305250000.2, 0.0017111887608171979, 178.46
UpScan, 40752, 943428301750000.2, 0.00169519382844582, 178.47
UpScan, 40750, 943428298250000.2, 0.0016970068907441473, 178.48
UpScan, 40751, 943428300000000.2, 0.0016974285053694214, 178.48
UpScan, 40749, 943428296500000.2, 0.0017068642505730285, 178.49
UpScan, 40747, 943428293000000.2, 0.0017213178949212545, 178.5
UpScan, 40748, 943428294750000.2, 0.0017123796827222476, 178.5
UpScan, 40746, 943428291250000.2, 0.0017322994989940874, 178.51
UpScan, 40744, 943428287750000.2, 0.001740727302650051, 178.52
UpScan, 40745, 943428289500000.2, 0.0017354228912718763, 178.52
UpScan, 40742, 943428284250000.2, 0.0017380504290665862, 178.53
UpScan, 40743, 943428286000000.2, 0.0017386711678517488, 178.53
UpScan, 40741, 943428282500000.2, 0.0017338918968944365, 178.54
UpScan, 40739, 943428279000000.2, 0.0017203011816264234, 178.55
UpScan, 40740, 943428280750000.2, 0.0017267040848466338, 178.55
UpScan, 40738, 943428277250000.2, 0.0017144542878028393, 178.56
UpScan, 40736, 943428273750000.2, 0.0017118009174210197, 178.57
UpScan, 40737, 943428275500000.2, 0.001711378045266374, 178.57
UpScan, 40735, 943428272000000.2, 0.0017145207819381214, 178.58
UpScan, 40733, 943428268500000.2, 0.00172207713545652, 178.59
UpScan, 40734, 943428270250000.2, 0.0017150556349975691, 178.59
UpScan, 40731, 943428265000000.2, 0.001750577972191286, 178.6
UpScan, 40732, 943428266750000.2, 0.0017347658939722947, 178.6
UpScan, 40730, 943428263250000.2, 0.0017664773134199148, 178.61
UpScan, 40728, 943428259750000.2, 0.0018011755170024147, 178.62
UpScan, 40729, 943428261500000.2, 0.0017829543944167035, 178.62
UpScan, 40727, 943428258000000.2, 0.0018156451097341962, 178.63
UpScan, 40725, 943428254500000.2, 0.00183078887650008, 178.64
UpScan, 40726, 943428256250000.2, 0.0018253026572460727, 178.64
UpScan, 40724, 943428252750000.2, 0.001828779543995612, 178.65
UpScan, 40722, 943428249250000.2, 0.0018128895036680815, 178.66
UpScan, 40723, 943428251000000.2, 0.0018249915983122183, 178.66
UpScan, 40720, 943428245750000.2, 0.0017735403797281219, 178.67
UpScan, 40721, 943428247500000.2, 0.001797747137965249, 178.67
UpScan, 40719, 943428244000000.2, 0.001750080856790586, 178.68
UpScan, 40717, 943428240500000.2, 0.0016912199482109211, 178.69
UpScan, 40718, 943428242250000.2, 0.0017174382171055646, 178.69
UpScan, 40716, 943428238750000.2, 0.0016650951202869435, 178.7
UpScan, 40714, 943428235250000.2, 0.001625538793024669, 178.71
UpScan, 40715, 943428237000000.2, 0.0016399371803378121, 178.71
UpScan, 40713, 943428233500000.2, 0.0016231958621182273, 178.72
UpScan, 40711, 943428230000000.2, 0.0016436171404650285, 178.73
UpScan, 40712, 943428231750000.2, 0.0016320502843711645, 178.73
UpScan, 40709, 943428226500000.2, 0.0016780551468284597, 178.74
UpScan, 40710, 943428228250000.2, 0.0016587982429592805, 178.74
UpScan, 40708, 943428224750000.2, 0.0016984549848471878, 178.75
UpScan, 40706, 943428221250000.2, 0.0017221649796858, 178.76
UpScan, 40707, 943428223000000.2, 0.0017099222491053505, 178.76
UpScan, 40705, 943428219500000.2, 0.0017275863173769838, 178.77
UpScan, 40703, 943428216000000.2, 0.0017391648256907003, 178.78
UpScan, 40704, 943428217750000.2, 0.0017356780145371523, 178.78
UpScan, 40702, 943428214250000.2, 0.0017437379638962824, 178.79
UpScan, 40700, 943428210750000.2, 0.001751122719856853, 178.8
UpScan, 40701, 943428212500000.2, 0.0017438227317765399, 178.8
UpScan, 40698, 943428207250000.2, 0.0017572804926541102, 178.81
UpScan, 40699, 943428209000000.2, 0.0017555813452399822, 178.81
UpScan, 40697, 943428205500000.2, 0.0017585514798740091, 178.82
UpScan, 40695, 943428202000000.2, 0.0017479329212278377, 178.83
UpScan, 40696, 943428203750000.2, 0.0017583377576724114, 178.83
UpScan, 40694, 943428200250000.2, 0.0017352150896751811, 178.84
UpScan, 40692, 943428196750000.2, 0.0017082836815594518, 178.85
UpScan, 40693, 943428198500000.2, 0.0017232126696135842, 178.85
UpScan, 40691, 943428195000000.2, 0.001692382663007919, 178.86
UpScan, 40689, 943428191500000.2, 0.001680888636715743, 178.87
UpScan, 40690, 943428193250000.2, 0.0016848799635856223, 178.87
UpScan, 40687, 943428188000000.2, 0.0016934321579678065, 178.88
UpScan, 40688, 943428189750000.2, 0.0016811138323226439, 178.88
UpScan, 40686, 943428186250000.2, 0.0017086124022217745, 178.89
UpScan, 40684, 943428182750000.2, 0.001760025084730786, 178.9
UpScan, 40685, 943428184500000.2, 0.0017293878291464988, 178.9
UpScan, 40683, 943428181000000.2, 0.0017940972339937744, 178.91
UpScan, 40681, 943428177500000.2, 0.0018679021085142443, 178.92
UpScan, 40682, 943428179250000.2, 0.0018278297665339247, 178.92
UpScan, 40680, 943428175750000.2, 0.001903684719792805, 178.93
UpScan, 40678, 943428172250000.2, 0.0019749468620979638, 178.94
UpScan, 40679, 943428174000000.2, 0.0019401177576688852, 178.94
UpScan, 40676, 943428168750000.2, 0.002018703964877148, 178.95
UpScan, 40677, 943428170500000.2, 0.001998682793072178, 178.95
UpScan, 40675, 943428167000000.2, 0.0020304147123289774, 178.96
UpScan, 40673, 943428163500000.2, 0.0020339363502336455, 178.97
UpScan, 40674, 943428165250000.2, 0.0020347140670513883, 178.97
UpScan, 40672, 943428161750000.2, 0.002021221815584186, 178.98
UpScan, 40670, 943428158250000.2, 0.00198902247886506, 178.99
UpScan, 40671, 943428160000000.2, 0.0020113568890470866, 178.99
UpScan, 40669, 943428156500000.2, 0.0019670561636304994, 179.0
UpScan, 40667, 943428153000000.2, 0.001909133659780025, 179.01
UpScan, 40668, 943428154750000.2, 0.0019396964729458013, 179.01
UpScan, 40666, 943428151250000.2, 0.0018825075826019134, 179.02
UpScan, 40664, 943428147750000.2, 0.0018251833777284728, 179.03
UpScan, 40665, 943428149500000.2, 0.0018508573763022958, 179.03
UpScan, 40662, 943428144250000.2, 0.0017818986622269804, 179.04
UpScan, 40663, 943428146000000.2, 0.0017982117281748642, 179.04
UpScan, 40661, 943428142500000.2, 0.0017712006723727843, 179.05
UpScan, 40659, 943428139000000.2, 0.001785045009329768, 179.06
UpScan, 40660, 943428140750000.2, 0.001773904303215023, 179.06
UpScan, 40658, 943428137250000.2, 0.0018144500344481462, 179.07
UpScan, 40656, 943428133750000.2, 0.0018825052851249812, 179.08
UpScan, 40657, 943428135500000.2, 0.001846289856567423, 179.08
UpScan, 40655, 943428132000000.2, 0.0019229492270288599, 179.09
UpScan, 40653, 943428128500000.2, 0.001975886912187324, 179.1
UpScan, 40654, 943428130250000.2, 0.001955184647841409, 179.1
UpScan, 40651, 943428125000000.2, 0.0020003141098794623, 179.11
UpScan, 40652, 943428126750000.2, 0.001990916296520444, 179.11
UpScan, 40650, 943428123250000.2, 0.001999173515603126, 179.12
UpScan, 40648, 943428119750000.2, 0.0019869787208294403, 179.13
UpScan, 40649, 943428121500000.2, 0.001995804909101799, 179.13
UpScan, 40647, 943428118000000.2, 0.001981204518339547, 179.14
UpScan, 40645, 943428114500000.2, 0.001965570626931689, 179.15
UpScan, 40646, 943428116250000.2, 0.0019717657909150473, 179.15
UpScan, 40644, 943428112750000.2, 0.0019628838530798293, 179.16
UpScan, 40642, 943428109250000.2, 0.001955009970234332, 179.17
UpScan, 40643, 943428111000000.2, 0.0019576925009222547, 179.17
UpScan, 40640, 943428105750000.2, 0.0019443134648213882, 179.18
UpScan, 40641, 943428107500000.2, 0.0019496322187122358, 179.18
UpScan, 40639, 943428104000000.2, 0.0019442274236261983, 179.19
UpScan, 40637, 943428100500000.2, 0.0019320741725284336, 179.2
UpScan, 40638, 943428102250000.2, 0.0019378539633446898, 179.2
UpScan, 40636, 943428098750000.2, 0.0019232160941257917, 179.21
UpScan, 40634, 943428095250000.2, 0.0018957072467773533, 179.22
UpScan, 40635, 943428097000000.2, 0.0019090265259747228, 179.22
UpScan, 40633, 943428093500000.2, 0.0018804117772314134, 179.23
UpScan, 40631, 943428090000000.2, 0.0018358881003678878, 179.24
UpScan, 40632, 943428091750000.2, 0.0018587784637464529, 179.24
