planName, telemetryRowIndex, microsecondsSinceGpsEpoch, wattsPerM2, wavelength
DownScan, 29257, 943413625850000.2, 0.0012044227965412632, 176.655
DownScan, 29278, 943413662600000.2, 0.0012857479284162801, 176.665
DownScan, 29579, 943414189350000.2, 0.0014058035735128786, 176.68
DownScan, 29344, 943413778100000.2, 0.001529640459182766, 176.7
DownScan, 29588, 943414205100000.2, 0.0015285050321776304, 176.7
DownScan, 29855, 943414672350000.2, 0.0015290868421378968, 176.7
DownScan, 29544, 943414128100000.2, 0.0015487842832334288, 176.705
DownScan, 29659, 943414329350000.2, 0.0015484596741614644, 176.705
DownScan, 29833, 943414633850000.2, 0.0015642823170294252, 176.71
DownScan, 29834, 943414635600000.2, 0.0015641313237594707, 176.71
DownScan, 29835, 943414637350000.2, 0.0015640121090290519, 176.71
DownScan, 29471, 943414000350000.2, 0.0015840306710966413, 176.74
DownScan, 29481, 943414017850000.2, 0.0015299588627143241, 176.765
DownScan, 29592, 943414212100000.2, 0.0015007057558715164, 176.775
DownScan, 29452, 943413967100000.2, 0.0014367412394658678, 176.795
DownScan, 29239, 943413594350000.2, 0.001373070277773554, 176.82
DownScan, 29327, 943413748350000.2, 0.0013715494165671839, 176.82
DownScan, 29295, 943413692350000.2, 0.0013528232157394451, 176.83
DownScan, 29302, 943413704600000.2, 0.0013523241491074573, 176.83
DownScan, 29324, 943413743100000.2, 0.0013524848670760713, 176.83
DownScan, 29323, 943413741350000.2, 0.0013457537837670412, 176.835
DownScan, 29293, 943413688850000.2, 0.0013329750783028377, 176.845
DownScan, 29304, 943413708100000.2, 0.0013331990360990864, 176.845
DownScan, 29305, 943413709850000.2, 0.0013249898044028646, 176.85
DownScan, 29381, 943413842850000.2, 0.0013252247273810723, 176.85
DownScan, 29561, 943414157850000.2, 0.0013262687204607312, 176.85
DownScan, 29292, 943413687100000.2, 0.0013232254637290822, 176.855
DownScan, 29319, 943413734350000.2, 0.0013220978923678705, 176.855
DownScan, 29244, 943413603100000.2, 0.0013185515430214, 176.86
DownScan, 29306, 943413711600000.2, 0.001319193003097303, 176.86
DownScan, 29318, 943413732600000.2, 0.0013188076821857714, 176.86
DownScan, 29316, 943413729100000.2, 0.0013122223161706453, 176.87
DownScan, 29273, 943413653850000.2, 0.0013035530927128325, 176.88
DownScan, 29290, 943413683600000.2, 0.0013036740706220634, 176.88
DownScan, 29308, 943413715100000.2, 0.0013049002137882207, 176.88
DownScan, 29309, 943413716850000.2, 0.0013048421190179022, 176.88
DownScan, 29313, 943413723850000.2, 0.0013034662211468054, 176.88
DownScan, 29314, 943413725600000.2, 0.001304812225280353, 176.88
DownScan, 29356, 943413799100000.2, 0.0013026909801847316, 176.88
DownScan, 29560, 943414156100000.2, 0.0013033088096201738, 176.88
DownScan, 29245, 943413604850000.2, 0.0012996393882178281, 176.885
DownScan, 29272, 943413652100000.2, 0.0013003494353685755, 176.885
DownScan, 29274, 943413655600000.2, 0.0013002832703456445, 176.885
DownScan, 29287, 943413678350000.2, 0.0012777938744284718, 176.905
DownScan, 29281, 943413667850000.2, 0.0012726408850561555, 176.91
DownScan, 29266, 943413641600000.2, 0.0012625964118840429, 176.92
DownScan, 29265, 943413639850000.2, 0.0012533868519429595, 176.935
DownScan, 29267, 943413643350000.2, 0.001273157812077197, 176.96
DownScan, 29559, 943414154350000.2, 0.0012734469929959044, 176.96
DownScan, 29275, 943413657350000.2, 0.0013011212379742782, 176.97
DownScan, 29311, 943413720350000.2, 0.0013025063840155092, 176.97
DownScan, 29312, 943413722100000.2, 0.001302064709493492, 176.97
DownScan, 29380, 943413841100000.2, 0.0013018292966101564, 176.97
DownScan, 29417, 943413905850000.2, 0.0013017194665580593, 176.97
DownScan, 29850, 943414663600000.2, 0.0015077105308923587, 177.01
DownScan, 29545, 943414129850000.2, 0.001495493019338705, 177.04
DownScan, 29570, 943414173600000.2, 0.0014708664972264752, 177.045
DownScan, 29352, 943413792100000.2, 0.001445306489057873, 177.05
DownScan, 29388, 943413855100000.2, 0.0013570406402837866, 177.075
DownScan, 29296, 943413694100000.2, 0.0013598064656149863, 177.08
DownScan, 29240, 943413596100000.2, 0.0013691859243101661, 177.085
DownScan, 29383, 943413846350000.2, 0.0013689039129911118, 177.085
DownScan, 29456, 943413974100000.2, 0.0014048715645166333, 177.095
DownScan, 29584, 943414198100000.2, 0.001456120398833867, 177.105
DownScan, 29600, 943414226100000.2, 0.001544791916631673, 177.12
DownScan, 29842, 943414649600000.2, 0.0015447945316217203, 177.12
DownScan, 29586, 943414201600000.2, 0.0015049368044776235, 177.21
DownScan, 29597, 943414220850000.2, 0.0015055230644260194, 177.21
DownScan, 29854, 943414670600000.2, 0.001505518597399938, 177.21
DownScan, 29421, 943413912850000.2, 0.0015272863278170308, 177.22
DownScan, 29589, 943414206850000.2, 0.0015265767470961189, 177.22
DownScan, 29848, 943414660100000.2, 0.001526575675017531, 177.22
DownScan, 29345, 943413779850000.2, 0.0015474516599346688, 177.225
DownScan, 29893, 943414738850000.2, 0.001669108931655974, 177.245
DownScan, 29823, 943414616350000.2, 0.0017298333733716136, 177.255
DownScan, 29881, 943414717850000.2, 0.0017965360742528086, 177.27
DownScan, 29619, 943414259350000.2, 0.0018110981429039995, 177.275
DownScan, 29729, 943414451850000.2, 0.0018111470260437665, 177.275
DownScan, 29786, 943414551600000.2, 0.0018399449331377871, 177.295
DownScan, 29510, 943414068600000.2, 0.001839734411458783, 177.3
DownScan, 29495, 943414042350000.2, 0.0018367290593091134, 177.305
DownScan, 29916, 943414779100000.2, 0.0018365220296475207, 177.305
DownScan, 30698, 943416147600000.2, 0.0018238231020892214, 177.315
DownScan, 29690, 943414383600000.2, 0.0018130680202889193, 177.32
DownScan, 29720, 943414436100000.2, 0.0018127927445502046, 177.32
DownScan, 29679, 943414364350000.2, 0.0016974265450831767, 177.355
DownScan, 29506, 943414061600000.2, 0.001678451787136057, 177.36
DownScan, 29666, 943414341600000.2, 0.0016270025377024594, 177.375
DownScan, 29857, 943414675850000.2, 0.001603327546333833, 177.385
DownScan, 29439, 943413944350000.2, 0.001583796302402367, 177.43
DownScan, 29662, 943414334600000.2, 0.0015700664229760508, 177.435
DownScan, 29836, 943414639100000.2, 0.0015698949268179384, 177.435
DownScan, 29341, 943413772850000.2, 0.0014629681894046075, 177.455
DownScan, 29458, 943413977600000.2, 0.001389756762375979, 177.465
DownScan, 29263, 943413636350000.2, 0.0012393045580948452, 177.485
DownScan, 29253, 943413618850000.2, 0.001205139935728667, 177.49
DownScan, 29190, 943413508600000.2, 0.0011736776932008907, 177.495
DownScan, 29172, 943413477100000.2, 0.0011642975282212544, 177.56
DownScan, 29206, 943413536600000.2, 0.0011643504024099153, 177.56
DownScan, 29210, 943413543600000.2, 0.0011645626647949594, 177.56
DownScan, 29363, 943413811350000.2, 0.0011641064353855794, 177.56
DownScan, 29400, 943413876100000.2, 0.0011820538711488867, 177.565
DownScan, 29186, 943413501600000.2, 0.0011996527166726531, 177.57
DownScan, 29223, 943413566350000.2, 0.0012002187069147952, 177.57
DownScan, 29255, 943413622350000.2, 0.0011999879895027417, 177.57
DownScan, 29368, 943413820100000.2, 0.001229567404932996, 177.58
DownScan, 29550, 943414138600000.2, 0.0012566949966481887, 177.59
DownScan, 29229, 943413576850000.2, 0.0012796486836170473, 177.6
DownScan, 29246, 943413606600000.2, 0.0012810421546415557, 177.6
DownScan, 29268, 943413645100000.2, 0.0012796935679695717, 177.6
DownScan, 29379, 943413839350000.2, 0.0012802795446811058, 177.6
DownScan, 29391, 943413860350000.2, 0.0012801905307035992, 177.6
